2026-06-20 12:52:36 | INFO     | rpa | case=- | stage=- | dur=- | 日志系统初始化完成 | level=INFO | dir=./logs | retention=90d
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,420) 字段-damage_area_ratio
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '40.00%' 字段值-damage_area_ratio
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,460) 字段-labor_hours
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '16.00' 字段值-labor_hours
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,500) 字段-parts_cost
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '2500.00' 字段值-parts_cost
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,540) 字段-labor_cost
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '1920.00' 字段值-labor_cost
2026-06-20 14:15:15 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,580) 字段-total_cost
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '4420.00' 字段值-total_cost
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,620) 字段-repair_shop
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '测试修理厂' 字段值-repair_shop
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,660) 字段-accident_date
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '2026-06-20' 字段值-accident_date
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,700) 字段-accident_location
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '测试路口' 字段值-accident_location
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,740) 字段-remark
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 command
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 a
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 '共1处损伤,主损伤:引擎盖凹陷(重度)' 字段值-remark
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | 定损信息录入完成 | case=SMOKE_TEST
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | 上传照片 | case=SMOKE_TEST 数量=1
2026-06-20 14:15:16 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (1100,780) 上传按钮-1
2026-06-20 14:15:17 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (600,400) 文件路径输入框
2026-06-20 14:15:17 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 输入 './data/watch/SMOKE_TEST/accident_01.jpg' 照片路径
2026-06-20 14:15:17 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 按键 enter
2026-06-20 14:15:18 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (850,560) 确认上传
2026-06-20 14:15:19 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | 照片上传完成 | case=SMOKE_TEST
2026-06-20 14:15:19 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | 提交审核 | case=SMOKE_TEST
2026-06-20 14:15:19 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | [dry_run] 点击 (1200,1020) 提交审核按钮
2026-06-20 14:15:21 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | 提交审核完成 | case=SMOKE_TEST
2026-06-20 14:15:21 | INFO     | rpa.robot_operator | case=SMOKE_TEST | stage=system_entry | dur=- | 理赔系统录入全流程完成 | case=SMOKE_TEST 耗时=13.25s
2026-06-20 14:15:21 | INFO     | rpa | case=SMOKE_TEST | stage=system_entry | dur=13.25s | 阶段完成 | stage=system_entry dur=13.25s
2026-06-20 14:15:21 | INFO     | rpa.case_processor | case=- | stage=- | dur=- | 案件处理成功 | case=SMOKE_TEST 损伤=1 费用=4420.00 总耗时=13.94s
