timestamp,power,temperature,humidity,solar_radiation
2023-04-02 00:00:00,0.0,15.21,74.0,0.0
2023-04-02 01:00:00,9.2,12.73,78.18,0.0
2023-04-02 02:00:00,0.0,16.28,77.71,0.0
2023-04-02 03:00:00,0.0,15.52,80.98,8.05
2023-04-02 04:00:00,0.0,13.13,76.81,75.39
2023-04-02 05:00:00,3.53,19.63,76.6,0.0
2023-04-02 06:00:00,0.0,21.18,86.75,29.51
2023-04-02 07:00:00,12.13,21.14,78.41,150.84
2023-04-02 08:00:00,30.22,19.05,71.77,236.81
2023-04-02 09:00:00,17.39,21.0,71.25,462.81
2023-04-02 10:00:00,32.45,22.7,79.14,467.09
2023-04-02 11:00:00,30.95,21.5,68.74,583.1
2023-04-02 12:00:00,38.71,26.46,66.13,585.48
2023-04-02 13:00:00,35.04,23.19,66.49,626.67
2023-04-02 14:00:00,27.46,17.0,68.17,468.92
2023-04-02 15:00:00,28.49,22.29,69.53,445.61
2023-04-02 16:00:00,28.9,19.88,68.18,259.29
2023-04-02 17:00:00,8.21,19.22,71.37,130.4
2023-04-02 18:00:00,4.32,17.34,75.43,0.0
2023-04-02 19:00:00,0.0,18.4,82.53,104.6
2023-04-02 20:00:00,0.0,17.82,77.67,27.53
2023-04-02 21:00:00,2.83,15.11,78.54,0.0
2023-04-02 22:00:00,8.9,13.07,85.93,0.0
2023-04-02 23:00:00,2.13,13.16,86.05,0.0
2023-04-03 00:00:00,0.0,13.37,78.09,35.84
2023-04-03 01:00:00,0.0,11.89,76.35,0.0
2023-04-03 02:00:00,0.0,15.16,75.18,0.0
2023-04-03 03:00:00,3.63,15.71,82.97,88.53
2023-04-03 04:00:00,5.29,18.91,78.48,0.0
2023-04-03 05:00:00,0.0,19.55,77.57,4.02
2023-04-03 06:00:00,0.0,16.96,75.43,110.17
2023-04-03 07:00:00,11.08,21.26,73.06,189.74
2023-04-03 08:00:00,15.71,18.93,76.1,311.78
2023-04-03 09:00:00,25.52,23.26,65.85,457.35
2023-04-03 10:00:00,44.34,21.63,75.82,509.06
2023-04-03 11:00:00,33.93,21.11,67.17,655.12
2023-04-03 12:00:00,34.51,23.89,68.75,590.99
2023-04-03 13:00:00,31.52,17.81,63.16,492.18
2023-04-03 14:00:00,36.21,19.16,70.78,509.54
2023-04-03 15:00:00,24.83,21.51,70.79,383.68
2023-04-03 16:00:00,14.43,20.99,74.25,291.42
2023-04-03 17:00:00,17.42,18.88,84.27,145.17
2023-04-03 18:00:00,8.52,15.17,80.39,59.87
2023-04-03 19:00:00,0.0,15.4,75.53,34.76
2023-04-03 20:00:00,0.0,16.61,75.94,13.16
2023-04-03 21:00:00,6.05,15.96,82.48,0.0
2023-04-03 22:00:00,0.0,13.97,85.99,0.0
2023-04-03 23:00:00,4.74,15.81,80.91,0.0
2023-04-04 00:00:00,0.0,14.37,82.87,5.66
2023-04-04 01:00:00,5.36,12.26,82.47,39.73
2023-04-04 02:00:00,0.0,13.69,86.52,0.0
2023-04-04 03:00:00,4.38,12.24,69.67,0.0
2023-04-04 04:00:00,0.09,15.86,82.76,23.23
2023-04-04 05:00:00,0.0,19.51,84.34,0.0
2023-04-04 06:00:00,0.0,19.95,72.73,84.29
2023-04-04 07:00:00,13.74,22.68,72.41,221.93
2023-04-04 08:00:00,19.22,20.47,70.17,357.64
2023-04-04 09:00:00,29.78,24.81,68.71,475.82
2023-04-04 10:00:00,44.04,22.52,68.35,471.85
2023-04-04 11:00:00,26.51,26.35,70.98,631.38
2023-04-04 12:00:00,46.86,23.54,73.75,638.15
2023-04-04 13:00:00,36.52,24.82,75.17,628.55
2023-04-04 14:00:00,26.79,25.86,66.57,560.99
2023-04-04 15:00:00,18.29,21.73,68.13,460.58
2023-04-04 16:00:00,17.45,21.52,81.0,444.71
2023-04-04 17:00:00,15.15,22.45,80.07,156.49
2023-04-04 18:00:00,0.0,18.31,79.84,46.82
2023-04-04 19:00:00,9.07,14.64,81.79,0.0
2023-04-04 20:00:00,0.0,20.37,79.27,39.53
2023-04-04 21:00:00,0.0,14.11,82.04,46.97
2023-04-04 22:00:00,0.0,14.57,77.74,18.22
2023-04-04 23:00:00,2.18,16.06,80.77,83.46
2023-04-05 00:00:00,5.32,12.61,71.78,0.0
2023-04-05 01:00:00,0.0,11.98,75.9,0.0
2023-04-05 02:00:00,0.0,15.01,75.95,10.62
2023-04-05 03:00:00,1.19,11.71,77.47,44.04
2023-04-05 04:00:00,2.62,15.75,74.7,8.97
2023-04-05 05:00:00,2.43,18.03,76.67,64.29
2023-04-05 06:00:00,7.41,18.29,71.76,0.0
2023-04-05 07:00:00,3.32,17.04,79.49,105.43
2023-04-05 08:00:00,22.91,24.52,73.92,329.24
2023-04-05 09:00:00,33.79,22.57,63.74,439.98
2023-04-05 10:00:00,21.94,26.02,66.5,570.73
2023-04-05 11:00:00,38.3,23.14,71.36,604.92
2023-04-05 12:00:00,34.64,22.07,66.62,610.68
2023-04-05 13:00:00,35.89,24.2,66.19,602.54
2023-04-05 14:00:00,34.7,22.73,70.3,545.03
2023-04-05 15:00:00,23.71,20.01,73.98,428.59
2023-04-05 16:00:00,14.78,24.27,67.16,303.68
2023-04-05 17:00:00,9.95,18.88,79.5,142.28
2023-04-05 18:00:00,0.0,15.15,75.34,42.83
2023-04-05 19:00:00,0.0,20.19,79.25,9.7
2023-04-05 20:00:00,4.08,15.32,79.16,112.84
2023-04-05 21:00:00,0.0,14.08,76.7,8.04
2023-04-05 22:00:00,4.0,10.97,74.22,0.0
2023-04-05 23:00:00,2.78,17.48,77.91,133.53
2023-04-06 00:00:00,0.0,11.5,87.37,20.68
2023-04-06 01:00:00,0.0,14.37,72.44,49.51
2023-04-06 02:00:00,7.16,16.57,87.71,29.61
2023-04-06 03:00:00,0.0,16.39,77.95,31.15
2023-04-06 04:00:00,0.0,16.46,79.42,26.78
2023-04-06 05:00:00,2.77,14.38,73.81,0.0
2023-04-06 06:00:00,4.7,17.46,75.39,18.38
2023-04-06 07:00:00,8.37,20.75,74.14,98.36
2023-04-06 08:00:00,15.49,20.01,69.02,309.27
2023-04-06 09:00:00,35.52,23.02,71.13,413.42
2023-04-06 10:00:00,43.48,24.77,68.55,568.65
2023-04-06 11:00:00,42.73,25.83,78.84,631.01
2023-04-06 12:00:00,38.67,21.63,63.42,660.04
2023-04-06 13:00:00,32.01,28.3,70.1,628.67
2023-04-06 14:00:00,28.06,24.94,71.83,520.43
2023-04-06 15:00:00,30.12,22.61,66.82,436.65
2023-04-06 16:00:00,21.59,23.76,77.68,364.01
2023-04-06 17:00:00,18.29,25.1,74.67,218.0
2023-04-06 18:00:00,3.9,16.2,66.78,0.0
2023-04-06 19:00:00,0.0,17.33,82.55,0.0
2023-04-06 20:00:00,6.31,11.82,73.66,0.0
2023-04-06 21:00:00,0.0,15.93,74.01,52.26
2023-04-06 22:00:00,0.0,15.48,82.69,60.74
2023-04-06 23:00:00,1.5,14.17,77.51,0.0
2023-04-07 00:00:00,11.97,13.02,83.74,15.37
2023-04-07 01:00:00,18.66,10.4,85.2,91.72
2023-04-07 02:00:00,3.64,15.74,75.93,20.77
2023-04-07 03:00:00,0.0,18.7,83.12,71.08
2023-04-07 04:00:00,3.21,15.65,75.37,49.94
2023-04-07 05:00:00,5.33,18.91,90.32,0.0
2023-04-07 06:00:00,0.0,16.19,75.68,0.0
2023-04-07 07:00:00,20.78,21.54,81.69,168.48
2023-04-07 08:00:00,20.71,21.04,78.37,327.33
2023-04-07 09:00:00,30.32,21.34,73.66,501.36
2023-04-07 10:00:00,37.47,22.14,67.14,578.36
2023-04-07 11:00:00,39.87,23.37,68.73,475.48
2023-04-07 12:00:00,43.69,25.09,58.38,578.6
2023-04-07 13:00:00,33.63,21.53,70.61,512.92
2023-04-07 14:00:00,30.13,22.86,72.24,566.7
2023-04-07 15:00:00,20.73,22.78,72.75,467.57
2023-04-07 16:00:00,21.96,19.63,59.28,336.28
2023-04-07 17:00:00,14.68,24.21,70.23,118.8
2023-04-07 18:00:00,2.75,17.62,75.41,33.71
2023-04-07 19:00:00,10.05,16.69,80.61,35.81
2023-04-07 20:00:00,0.0,14.87,80.6,0.0
2023-04-07 21:00:00,4.01,19.39,78.3,0.0
2023-04-07 22:00:00,0.0,16.1,82.33,0.0
2023-04-07 23:00:00,0.0,12.62,74.02,89.59
2023-04-08 00:00:00,4.17,16.79,82.1,84.99
2023-04-08 01:00:00,5.09,15.15,81.42,28.17
2023-04-08 02:00:00,0.0,15.76,80.94,0.0
2023-04-08 03:00:00,0.0,15.35,78.14,44.34
2023-04-08 04:00:00,0.0,15.57,88.2,0.0
2023-04-08 05:00:00,0.0,18.96,81.51,0.0
2023-04-08 06:00:00,5.34,18.48,74.21,0.0
2023-04-08 07:00:00,13.58,24.5,77.7,173.99
2023-04-08 08:00:00,22.58,19.54,77.81,294.74
2023-04-08 09:00:00,27.98,26.18,69.04,466.18
2023-04-08 10:00:00,33.95,23.68,75.83,450.08
2023-04-08 11:00:00,33.85,25.0,71.3,638.72
2023-04-08 12:00:00,43.34,26.24,57.34,530.9
2023-04-08 13:00:00,40.34,23.14,70.89,684.63
2023-04-08 14:00:00,36.85,25.63,68.36,591.14
2023-04-08 15:00:00,24.53,17.69,74.66,447.43
2023-04-08 16:00:00,6.65,20.63,78.77,354.37
2023-04-08 17:00:00,16.72,19.02,77.44,119.97
2023-04-08 18:00:00,0.0,17.07,87.37,3.62
2023-04-08 19:00:00,0.0,17.85,78.15,39.74
2023-04-08 20:00:00,4.16,17.85,82.17,0.0
2023-04-08 21:00:00,0.0,17.44,83.07,0.0
2023-04-08 22:00:00,6.36,15.73,78.56,0.0
2023-04-08 23:00:00,3.7,13.41,82.94,0.0
2023-04-09 00:00:00,4.1,15.56,75.97,72.86
2023-04-09 01:00:00,0.0,15.24,76.83,0.0
2023-04-09 02:00:00,7.27,17.36,72.38,0.0
2023-04-09 03:00:00,1.57,17.84,80.15,0.0
2023-04-09 04:00:00,0.0,17.38,80.57,75.51
2023-04-09 05:00:00,0.86,16.73,84.84,0.0
2023-04-09 06:00:00,0.0,18.51,82.9,0.0
2023-04-09 07:00:00,12.71,20.01,74.93,168.36
2023-04-09 08:00:00,13.64,21.69,68.05,362.13
2023-04-09 09:00:00,19.91,23.89,74.03,484.51
2023-04-09 10:00:00,25.19,25.58,75.83,704.52
2023-04-09 11:00:00,44.96,24.55,73.06,660.82
2023-04-09 12:00:00,35.86,24.85,74.36,637.37
2023-04-09 13:00:00,47.49,24.94,68.22,610.06
2023-04-09 14:00:00,31.11,23.12,67.95,552.49
2023-04-09 15:00:00,17.78,21.5,68.18,392.05
2023-04-09 16:00:00,13.12,18.81,73.66,332.31
2023-04-09 17:00:00,17.67,19.72,75.96,210.16
2023-04-09 18:00:00,0.0,20.77,79.97,0.0
2023-04-09 19:00:00,0.0,17.12,78.29,0.0
2023-04-09 20:00:00,0.96,16.84,78.27,75.8
2023-04-09 21:00:00,3.01,17.22,75.06,0.0
2023-04-09 22:00:00,6.7,16.53,83.65,0.0
2023-04-09 23:00:00,8.69,12.83,79.32,0.0
2023-04-10 00:00:00,0.0,17.06,77.95,0.0
2023-04-10 01:00:00,0.0,17.49,75.09,19.31
2023-04-10 02:00:00,0.0,13.47,72.17,0.0
2023-04-10 03:00:00,1.56,14.88,85.37,0.0
2023-04-10 04:00:00,0.0,19.95,81.6,57.65
2023-04-10 05:00:00,0.0,18.48,70.71,0.0
2023-04-10 06:00:00,2.06,15.62,82.64,38.75
2023-04-10 07:00:00,10.09,18.56,80.85,248.65
2023-04-10 08:00:00,20.26,22.06,74.45,311.6
2023-04-10 09:00:00,23.82,21.27,79.75,509.74
2023-04-10 10:00:00,33.37,23.57,71.25,567.07
2023-04-10 11:00:00,33.21,24.96,62.08,692.18
2023-04-10 12:00:00,45.47,27.99,70.65,590.19
2023-04-10 13:00:00,44.97,24.31,70.39,563.7
2023-04-10 14:00:00,23.67,26.54,67.15,559.6
2023-04-10 15:00:00,22.8,26.46,74.62,428.44
2023-04-10 16:00:00,11.08,25.43,65.49,308.55
2023-04-10 17:00:00,6.49,21.93,81.19,162.11
2023-04-10 18:00:00,0.0,16.14,74.44,36.0
2023-04-10 19:00:00,0.0,19.69,73.9,0.0
2023-04-10 20:00:00,0.0,19.66,78.26,0.0
2023-04-10 21:00:00,0.0,16.37,80.99,0.0
2023-04-10 22:00:00,1.24,19.22,79.65,0.0
2023-04-10 23:00:00,0.42,16.95,75.11,0.0
2023-04-11 00:00:00,0.0,16.44,76.18,0.0
2023-04-11 01:00:00,1.06,17.65,73.04,3.47
2023-04-11 02:00:00,0.0,16.64,77.58,0.0
2023-04-11 03:00:00,0.0,11.78,84.08,48.31
2023-04-11 04:00:00,10.04,16.81,78.69,0.0
2023-04-11 05:00:00,8.04,21.41,83.0,0.0
2023-04-11 06:00:00,0.0,18.69,85.98,90.65
2023-04-11 07:00:00,15.49,21.15,73.18,128.2
2023-04-11 08:00:00,25.17,20.72,72.77,326.59
2023-04-11 09:00:00,21.83,27.41,82.49,417.8
2023-04-11 10:00:00,40.08,28.0,77.27,518.74
2023-04-11 11:00:00,48.45,23.37,60.69,731.14
2023-04-11 12:00:00,33.88,25.6,70.64,685.39
2023-04-11 13:00:00,33.72,23.77,69.05,660.46
2023-04-11 14:00:00,41.28,25.87,74.18,501.34
2023-04-11 15:00:00,30.34,24.86,67.91,496.53
2023-04-11 16:00:00,23.61,24.43,69.51,396.29
2023-04-11 17:00:00,12.55,22.26,72.74,232.65
2023-04-11 18:00:00,2.34,26.18,75.85,33.42
2023-04-11 19:00:00,0.0,16.96,82.78,0.0
2023-04-11 20:00:00,6.28,14.38,72.8,15.66
2023-04-11 21:00:00,7.02,15.98,75.59,33.38
2023-04-11 22:00:00,0.0,12.84,69.76,0.0
2023-04-11 23:00:00,0.0,12.49,83.74,0.0
2023-04-12 00:00:00,0.0,13.54,84.94,44.41
2023-04-12 01:00:00,3.09,13.87,76.95,43.8
2023-04-12 02:00:00,3.43,14.31,77.09,0.0
2023-04-12 03:00:00,0.0,18.05,80.85,39.75
2023-04-12 04:00:00,6.75,17.03,85.96,4.77
2023-04-12 05:00:00,0.0,18.89,80.63,39.05
2023-04-12 06:00:00,3.39,22.33,75.1,0.0
2023-04-12 07:00:00,4.52,20.31,67.9,209.51
2023-04-12 08:00:00,20.4,22.52,68.01,384.62
2023-04-12 09:00:00,28.01,24.81,71.88,466.7
2023-04-12 10:00:00,36.94,20.99,66.65,594.0
2023-04-12 11:00:00,37.47,20.61,69.9,629.1
2023-04-12 12:00:00,40.3,26.24,65.82,767.44
2023-04-12 13:00:00,44.65,26.36,63.63,655.51
2023-04-12 14:00:00,32.97,29.0,64.04,547.01
2023-04-12 15:00:00,19.42,24.4,79.32,448.48
2023-04-12 16:00:00,31.04,24.69,78.03,348.77
2023-04-12 17:00:00,18.92,21.45,84.65,214.92
2023-04-12 18:00:00,0.0,21.14,81.28,0.0
2023-04-12 19:00:00,4.14,22.59,76.43,92.38
2023-04-12 20:00:00,0.0,13.8,85.2,15.43
2023-04-12 21:00:00,1.58,17.84,78.42,23.32
2023-04-12 22:00:00,1.77,20.49,79.69,0.0
2023-04-12 23:00:00,0.0,16.28,78.37,0.96
2023-04-13 00:00:00,0.0,19.09,63.72,0.0
2023-04-13 01:00:00,0.0,14.7,86.48,50.89
2023-04-13 02:00:00,0.0,16.39,80.91,0.0
2023-04-13 03:00:00,0.0,17.32,80.1,38.35
2023-04-13 04:00:00,0.0,13.85,78.14,0.0
2023-04-13 05:00:00,0.0,17.15,79.27,9.78
2023-04-13 06:00:00,4.09,18.59,75.47,0.0
2023-04-13 07:00:00,19.68,23.72,78.95,240.14
2023-04-13 08:00:00,17.3,25.03,66.92,304.73
2023-04-13 09:00:00,30.83,24.97,72.31,473.66
2023-04-13 10:00:00,39.0,26.76,72.6,584.26
2023-04-13 11:00:00,42.99,25.29,67.8,651.53
2023-04-13 12:00:00,42.03,28.19,70.31,728.96
2023-04-13 13:00:00,44.61,25.63,63.84,653.39
2023-04-13 14:00:00,38.89,25.23,64.96,669.71
2023-04-13 15:00:00,21.97,23.79,72.57,448.98
2023-04-13 16:00:00,26.0,24.65,76.85,354.88
2023-04-13 17:00:00,16.08,21.24,66.49,140.53
2023-04-13 18:00:00,0.0,22.74,81.06,21.05
2023-04-13 19:00:00,0.23,17.23,75.74,0.0
2023-04-13 20:00:00,4.1,16.09,77.49,0.0
2023-04-13 21:00:00,0.0,18.62,71.76,59.42
2023-04-13 22:00:00,6.44,16.28,74.19,0.0
2023-04-13 23:00:00,14.18,15.05,83.28,29.33
2023-04-14 00:00:00,0.0,17.8,78.48,0.0
2023-04-14 01:00:00,0.0,14.98,76.4,5.63
2023-04-14 02:00:00,1.82,16.29,77.73,0.0
2023-04-14 03:00:00,4.33,20.29,80.76,0.0
2023-04-14 04:00:00,0.0,21.6,80.52,0.0
2023-04-14 05:00:00,8.72,22.87,77.94,90.73
2023-04-14 06:00:00,0.0,20.46,83.78,5.04
2023-04-14 07:00:00,15.04,24.78,80.58,264.1
2023-04-14 08:00:00,17.39,21.62,75.38,361.39
2023-04-14 09:00:00,40.05,22.74,71.52,476.15
2023-04-14 10:00:00,48.37,20.65,72.94,683.83
2023-04-14 11:00:00,36.01,29.2,70.23,698.72
2023-04-14 12:00:00,38.75,24.29,73.62,668.61
2023-04-14 13:00:00,45.77,25.6,73.16,700.4
2023-04-14 14:00:00,34.09,23.53,64.57,592.23
2023-04-14 15:00:00,29.46,25.95,65.82,396.05
2023-04-14 16:00:00,21.17,22.77,69.81,397.17
2023-04-14 17:00:00,0.0,19.71,80.61,236.11
2023-04-14 18:00:00,0.0,21.91,70.44,91.9
2023-04-14 19:00:00,0.0,16.86,80.29,21.11
2023-04-14 20:00:00,0.0,16.85,80.13,0.0
2023-04-14 21:00:00,8.66,13.27,84.13,41.75
2023-04-14 22:00:00,0.0,13.84,79.22,42.49
2023-04-14 23:00:00,4.88,16.55,71.6,81.91
2023-04-15 00:00:00,0.0,12.33,73.38,0.0
2023-04-15 01:00:00,0.0,13.47,72.27,0.0
2023-04-15 02:00:00,4.74,16.92,75.49,0.0
2023-04-15 03:00:00,2.04,16.64,77.26,26.87
2023-04-15 04:00:00,3.42,22.74,72.35,0.0
2023-04-15 05:00:00,5.81,23.63,85.53,38.8
2023-04-15 06:00:00,0.0,19.52,71.55,29.39
2023-04-15 07:00:00,7.33,23.67,82.32,212.65
2023-04-15 08:00:00,14.75,25.26,79.1,361.21
2023-04-15 09:00:00,25.11,23.6,75.6,577.7
2023-04-15 10:00:00,54.51,22.6,66.05,657.26
2023-04-15 11:00:00,48.54,26.06,70.23,654.1
2023-04-15 12:00:00,34.41,25.91,61.79,679.14
2023-04-15 13:00:00,33.13,25.22,73.07,640.47
2023-04-15 14:00:00,39.71,26.47,69.15,641.23
2023-04-15 15:00:00,33.35,23.29,69.06,451.05
2023-04-15 16:00:00,24.55,21.45,67.06,408.47
2023-04-15 17:00:00,9.47,22.77,63.2,249.55
2023-04-15 18:00:00,0.0,22.03,72.98,0.0
2023-04-15 19:00:00,1.97,17.61,83.74,0.0
2023-04-15 20:00:00,0.52,20.61,76.16,0.83
2023-04-15 21:00:00,0.0,14.18,77.33,44.2
2023-04-15 22:00:00,0.0,15.77,81.45,80.47
2023-04-15 23:00:00,0.0,15.91,87.2,0.0
2023-04-16 00:00:00,1.05,15.22,84.66,0.0
2023-04-16 01:00:00,17.91,15.53,73.17,0.0
2023-04-16 02:00:00,2.2,20.9,68.32,0.0
2023-04-16 03:00:00,0.0,16.25,89.83,0.0
2023-04-16 04:00:00,5.53,23.87,89.37,21.39
2023-04-16 05:00:00,2.9,21.07,78.97,0.0
2023-04-16 06:00:00,2.52,21.68,71.68,0.0
2023-04-16 07:00:00,14.77,23.74,80.26,329.12
2023-04-16 08:00:00,33.83,29.05,72.49,371.5
2023-04-16 09:00:00,23.61,23.04,70.39,512.15
2023-04-16 10:00:00,40.07,23.58,73.84,565.51
2023-04-16 11:00:00,35.96,24.81,70.04,705.01
2023-04-16 12:00:00,46.32,26.56,62.1,708.18
2023-04-16 13:00:00,36.01,22.87,66.75,597.55
2023-04-16 14:00:00,34.72,25.87,72.68,566.9
2023-04-16 15:00:00,28.62,28.41,73.51,546.31
2023-04-16 16:00:00,27.35,24.29,74.34,455.39
2023-04-16 17:00:00,16.64,22.2,80.11,203.77
2023-04-16 18:00:00,0.0,20.26,76.22,55.15
2023-04-16 19:00:00,0.33,21.99,78.92,0.0
2023-04-16 20:00:00,0.0,17.34,61.15,0.0
2023-04-16 21:00:00,0.0,21.65,75.78,54.55
2023-04-16 22:00:00,0.0,21.03,81.85,83.14
2023-04-16 23:00:00,0.0,17.18,76.08,65.05
2023-04-17 00:00:00,14.56,16.7,75.55,0.0
2023-04-17 01:00:00,2.6,18.96,72.67,0.0
2023-04-17 02:00:00,0.0,19.58,82.9,13.88
2023-04-17 03:00:00,0.0,16.58,80.62,0.0
2023-04-17 04:00:00,6.13,18.17,82.01,19.39
2023-04-17 05:00:00,12.53,17.78,69.25,41.03
2023-04-17 06:00:00,0.0,22.54,77.08,50.14
2023-04-17 07:00:00,0.0,24.35,73.89,271.71
2023-04-17 08:00:00,32.95,21.52,71.48,345.59
2023-04-17 09:00:00,33.06,24.35,67.73,443.82
2023-04-17 10:00:00,32.42,23.36,67.49,645.01
2023-04-17 11:00:00,45.17,24.76,72.47,793.63
2023-04-17 12:00:00,27.63,27.83,58.31,700.27
2023-04-17 13:00:00,41.99,25.09,77.11,733.78
2023-04-17 14:00:00,39.59,25.45,71.64,661.89
2023-04-17 15:00:00,36.27,22.0,70.6,521.6
2023-04-17 16:00:00,15.64,24.6,77.41,362.4
2023-04-17 17:00:00,11.76,22.93,68.03,141.24
2023-04-17 18:00:00,0.0,20.27,74.55,0.0
2023-04-17 19:00:00,1.53,20.05,77.27,0.0
2023-04-17 20:00:00,0.0,19.58,84.71,0.0
2023-04-17 21:00:00,0.0,16.56,77.65,54.87
2023-04-17 22:00:00,0.0,14.44,80.13,0.0
2023-04-17 23:00:00,3.91,20.5,74.93,0.0
2023-04-18 00:00:00,5.15,15.69,80.16,0.0
2023-04-18 01:00:00,0.0,16.93,86.11,32.84
2023-04-18 02:00:00,0.23,19.64,82.7,67.92
2023-04-18 03:00:00,0.0,25.48,77.31,53.17
2023-04-18 04:00:00,0.0,16.96,81.1,30.31
2023-04-18 05:00:00,0.0,21.56,80.61,0.0
2023-04-18 06:00:00,15.72,20.54,80.25,0.0
2023-04-18 07:00:00,4.69,22.17,80.69,286.76
2023-04-18 08:00:00,30.74,23.01,78.24,421.99
2023-04-18 09:00:00,37.03,23.24,70.01,440.57
2023-04-18 10:00:00,39.71,26.2,72.27,630.96
2023-04-18 11:00:00,52.96,23.83,66.15,725.0
2023-04-18 12:00:00,46.14,28.85,63.11,693.67
2023-04-18 13:00:00,44.75,26.89,66.71,591.38
2023-04-18 14:00:00,37.71,27.13,68.68,638.68
2023-04-18 15:00:00,38.39,24.56,62.34,478.06
2023-04-18 16:00:00,28.53,23.72,77.02,326.7
2023-04-18 17:00:00,7.61,23.82,61.3,171.66
2023-04-18 18:00:00,0.0,19.63,91.3,0.0
2023-04-18 19:00:00,0.0,19.94,85.23,0.0
2023-04-18 20:00:00,0.0,17.73,76.42,0.0
2023-04-18 21:00:00,0.0,16.64,77.77,0.0
2023-04-18 22:00:00,7.42,13.4,79.24,0.0
2023-04-18 23:00:00,0.0,19.8,74.78,15.55
2023-04-19 00:00:00,0.0,15.81,78.52,0.0
2023-04-19 01:00:00,0.35,19.68,76.84,0.0
2023-04-19 02:00:00,5.09,19.99,77.09,45.96
2023-04-19 03:00:00,0.0,16.07,78.47,0.0
2023-04-19 04:00:00,0.0,17.5,70.99,35.82
2023-04-19 05:00:00,1.27,26.01,77.76,57.79
2023-04-19 06:00:00,7.2,25.68,78.38,0.0
2023-04-19 07:00:00,8.53,23.41,75.62,183.79
2023-04-19 08:00:00,10.92,25.2,71.48,225.89
2023-04-19 09:00:00,35.09,24.45,76.18,516.9
2023-04-19 10:00:00,34.61,27.38,67.13,639.95
2023-04-19 11:00:00,35.71,25.58,69.04,590.05
2023-04-19 12:00:00,40.62,23.12,74.05,835.61
2023-04-19 13:00:00,41.74,24.37,67.5,728.47
2023-04-19 14:00:00,34.79,26.55,69.97,597.86
2023-04-19 15:00:00,18.14,23.45,70.01,596.08
2023-04-19 16:00:00,27.56,24.55,78.75,279.9
2023-04-19 17:00:00,19.13,21.33,73.68,129.9
2023-04-19 18:00:00,3.91,20.62,83.98,0.0
2023-04-19 19:00:00,0.0,22.59,77.04,90.05
2023-04-19 20:00:00,0.0,20.18,73.26,16.62
2023-04-19 21:00:00,0.0,18.63,80.96,32.97
2023-04-19 22:00:00,3.59,19.61,76.04,15.05
2023-04-19 23:00:00,4.01,18.31,80.66,28.69
2023-04-20 00:00:00,0.0,20.3,63.74,3.9
2023-04-20 01:00:00,0.49,16.66,77.42,13.55
2023-04-20 02:00:00,2.74,17.22,75.09,5.38
2023-04-20 03:00:00,8.73,16.27,72.08,0.0
2023-04-20 04:00:00,4.23,19.05,74.63,0.0
2023-04-20 05:00:00,4.73,23.04,74.52,13.68
2023-04-20 06:00:00,0.5,25.01,77.15,5.53
2023-04-20 07:00:00,20.06,25.62,67.97,119.42
2023-04-20 08:00:00,24.87,21.32,73.97,306.19
2023-04-20 09:00:00,26.52,28.11,77.15,582.27
2023-04-20 10:00:00,47.23,23.06,70.14,631.47
2023-04-20 11:00:00,47.47,29.03,71.78,750.67
2023-04-20 12:00:00,42.16,26.67,72.86,692.28
2023-04-20 13:00:00,40.41,28.64,73.91,647.78
2023-04-20 14:00:00,40.59,24.07,78.08,604.64
2023-04-20 15:00:00,34.47,28.28,67.82,517.0
2023-04-20 16:00:00,23.59,21.98,68.8,340.19
2023-04-20 17:00:00,13.47,22.36,78.72,258.01
2023-04-20 18:00:00,10.2,20.41,80.93,8.98
2023-04-20 19:00:00,6.43,17.6,81.27,92.45
2023-04-20 20:00:00,1.14,20.1,86.84,20.22
2023-04-20 21:00:00,5.65,22.48,77.45,0.0
2023-04-20 22:00:00,0.0,23.41,79.52,52.8
2023-04-20 23:00:00,2.39,17.77,72.49,0.0
2023-04-21 00:00:00,10.86,19.86,87.9,11.53
2023-04-21 01:00:00,0.0,18.26,75.54,0.0
2023-04-21 02:00:00,0.0,19.3,75.68,107.14
2023-04-21 03:00:00,0.0,18.41,75.49,71.98
2023-04-21 04:00:00,0.0,20.52,73.99,0.0
2023-04-21 05:00:00,0.0,22.41,73.57,0.0
2023-04-21 06:00:00,0.0,21.47,74.6,12.23
2023-04-21 07:00:00,3.28,23.77,67.8,238.41
2023-04-21 08:00:00,22.72,25.01,68.29,378.63
2023-04-21 09:00:00,37.42,27.82,79.89,482.15
2023-04-21 10:00:00,33.75,24.83,72.24,617.4
2023-04-21 11:00:00,52.83,27.36,72.19,728.41
2023-04-21 12:00:00,48.32,31.45,73.11,816.06
2023-04-21 13:00:00,49.9,29.79,76.73,750.02
2023-04-21 14:00:00,35.25,29.66,59.7,614.6
2023-04-21 15:00:00,37.13,26.21,64.0,565.81
2023-04-21 16:00:00,16.08,25.77,68.2,357.82
2023-04-21 17:00:00,17.06,25.93,72.28,239.76
2023-04-21 18:00:00,1.03,25.75,75.72,126.35
2023-04-21 19:00:00,3.32,17.43,74.98,0.0
2023-04-21 20:00:00,0.0,17.5,78.32,40.08
2023-04-21 21:00:00,0.0,21.71,77.4,0.0
2023-04-21 22:00:00,3.58,17.75,73.61,0.0
2023-04-21 23:00:00,0.0,16.46,66.34,1.48
2023-04-22 00:00:00,2.78,15.34,72.08,0.0
2023-04-22 01:00:00,0.0,16.91,74.3,123.15
